date,EX5.MELT_TEMP,EX4.MELT_TEMP,EX3.MELT_TEMP,EX2.MELT_TEMP,EX1.Z1_PV,EX1.Z2_PV,EX1.Z3_PV,EX1.Z4_PV,EX1.A1_PV,EX1.A2_PV,EX1.H1_PV,EX1.H2_PV,EX1.H3_PV,EX1.H4_PV,EX1.H2O_PV,EX1.MELT_P_PV,EX1.MD_PV,EX1.MD_TQ,passorfail
2020 10 30 06:56:44,297,222,251,267,209,219,229,240,239,239,240,240,240,39,37,0,71.1977,72,0
2020 10 30 06:56:49,297,222,251,267,209,219,229,239,240,239,240,240,240,39,38,0,71.1858,72,0
2020 10 30 06:56:54,297,222,251,267,209,219,229,239,240,239,240,240,240,38,37,0,71.1977,72,0
2020 10 30 06:56:59,297,222,251,267,209,219,229,240,240,239,240,240,240,38,37,0,71.1858,72,0
2020 10 30 06:57:04,297,222,251,267,209,219,230,240,240,239,240,240,239,38,38,0,71.1977,72,0
2020 10 30 06:57:09,297,222,251,267,209,219,230,240,239,239,240,240,239,38,38,0,71.2096,72,0
2020 10 30 06:57:14,297,222,251,267,209,219,229,240,240,239,240,240,240,38,38,0,71.2096,72,0
2020 10 30 06:57:19,297,222,251,267,209,220,229,240,239,240,240,240,239,38,38,0,71.2096,72,0
2020 10 30 06:57:24,297,222,251,267,209,220,229,240,240,240,240,239,239,38,37,0,71.1858,72,0
2020 10 30 06:57:29,297,222,251,267,209,220,229,240,240,240,240,239,239,38,37,0,71.1977,72,0
2020 10 30 06:57:34,297,222,251,267,209,220,229,240,239,240,240,240,239,38,38,0,71.2096,72,0
2020 10 30 06:57:39,297,222,251,267,209,220,229,240,240,240,240,239,239,38,38,0,71.1858,72,0
2020 10 30 06:57:44,297,222,251,267,209,220,229,240,240,240,240,239,239,38,37,0,71.1977,72,0
2020 10 30 06:57:49,297,222,251,267,209,220,229,240,240,240,240,239,239,38,37,0,71.2096,72,0
2020 10 30 06:57:54,297,222,251,267,209,220,229,240,240,240,239,239,239,38,38,0,71.1977,72,0
2020 10 30 06:57:59,297,222,251,267,209,220,229,240,240,240,239,239,239,38,37,0,71.2096,72,0
2020 10 30 06:58:04,297,222,251,267,209,220,230,240,240,240,239,239,239,38,37,3.8063,71.2096,72,0
2020 10 30 06:58:09,297,222,251,267,209,220,230,240,240,240,239,239,239,38,37,3.7625,71.1858,72,0
2020 10 30 06:58:14,297,222,251,267,209,220,229,240,240,240,239,239,239,38,37,3.7625,71.1858,72,0
2020 10 30 06:58:19,297,222,251,267,209,220,230,240,240,240,239,239,239,38,37,3.7625,71.1977,72,0
2020 10 30 06:58:24,297,222,251,267,209,220,230,240,240,240,239,239,239,38,37,3.7625,71.2096,72,0
2020 10 30 06:58:29,297,222,251,267,209,220,230,240,240,240,239,239,240,38,37,3.7188,71.1739,72,0
2020 10 30 06:58:34,297,222,251,267,209,220,230,240,240,240,239,239,240,38,37,3.7188,71.2096,72,0
2020 10 30 06:58:39,297,222,251,267,209,220,230,240,240,240,239,239,240,38,37,3.7188,71.1739,72,0
2020 10 30 06:58:44,297,222,251,267,209,220,230,240,240,240,239,239,240,38,37,3.675,71.1977,72,0
2020 10 30 06:58:49,297,222,251,267,209,220,230,240,240,240,239,239,240,38,37,3.675,71.1858,72,0
2020 10 30 06:58:54,297,222,251,267,210,220,230,239,240,240,239,239,239,38,37,3.675,71.1977,72,0
2020 10 30 06:58:59,297,222,251,267,210,220,230,240,240,240,239,239,240,38,37,3.7188,71.2096,72,0
2020 10 30 06:59:04,297,222,251,267,209,220,230,240,240,240,239,239,240,38,38,3.7188,71.2215,72,0
2020 10 30 06:59:09,297,222,251,267,209,220,230,240,240,240,239,239,240,38,38,3.675,71.1858,72,0
2020 10 30 06:59:14,297,222,251,267,210,220,230,239,240,240,239,240,240,38,37,3.675,71.1858,72,0
2020 10 30 06:59:19,297,222,251,267,210,220,230,240,240,240,239,239,240,38,37,3.675,71.2096,72,0
2020 10 30 06:59:24,297,222,251,267,210,220,230,240,240,240,239,239,240,38,37,3.675,71.1977,72,0
2020 10 30 06:59:29,297,222,251,267,210,220,230,240,240,240,239,239,240,38,38,3.6313,71.2215,72,0
2020 10 30 06:59:34,297,222,251,267,210,220,230,239,240,240,239,239,240,38,37,3.6313,71.1977,72,0
2020 10 30 06:59:39,297,222,251,267,210,220,230,240,240,240,239,239,240,38,38,3.6313,71.1858,72,0
2020 10 30 06:59:44,297,222,250,267,210,220,230,240,240,240,239,239,240,38,38,3.6313,71.1977,72,0
2020 10 30 06:59:49,297,222,250,267,210,220,230,239,240,240,239,239,240,38,37,3.675,71.1977,72,0
2020 10 30 06:59:54,297,222,251,267,210,220,230,239,240,240,239,239,240,38,37,3.675,71.1977,72,0
2020 10 30 06:59:59,297,222,251,267,210,220,230,239,240,240,239,239,240,38,38,3.6313,71.1858,72,0
2020 10 30 07:00:04,297,222,250,267,210,220,230,240,240,240,239,239,240,38,37,3.6313,71.1739,72,0
2020 10 30 07:00:09,297,222,250,267,210,220,230,239,240,240,239,239,240,38,37,3.6313,71.2096,72,0
2020 10 30 07:00:14,297,222,250,267,210,220,230,239,240,240,239,239,240,38,37,3.6313,71.2096,72,0
2020 10 30 07:00:19,297,222,250,267,210,220,230,240,240,240,239,239,239,38,37,3.6313,71.2096,72,0
2020 10 30 07:00:24,297,222,250,267,210,220,230,240,240,240,239,239,239,38,37,3.6313,71.1977,72,0
2020 10 30 07:00:29,297,222,250,267,210,220,230,239,240,240,239,239,239,38,37,3.6313,71.2215,72,0
2020 10 30 07:00:34,297,222,250,267,210,220,230,239,240,240,239,239,239,38,37,3.6313,71.1977,72,0
2020 10 30 07:00:39,297,222,250,267,210,220,230,240,240,240,239,239,239,38,37,3.6313,71.2096,72,0
2020 10 30 07:00:44,297,222,250,267,210,220,230,240,240,240,239,239,239,38,37,3.6313,71.2215,72,0
2020 10 30 07:00:49,297,222,250,267,210,220,230,240,240,240,239,239,239,38,37,3.5875,71.1977,72,0
2020 10 30 07:00:54,297,222,250,267,210,220,230,240,239,240,239,239,239,38,37,3.5875,71.2215,72,0
2020 10 30 07:00:59,297,222,250,267,210,220,230,239,239,240,239,239,239,38,37,3.5875,71.2096,72,0
2020 10 30 07:01:04,297,222,250,267,210,220,230,240,239,240,239,239,239,38,37,3.5875,71.2096,72,0
2020 10 30 07:01:09,297,222,250,267,210,220,230,240,240,240,239,239,239,38,37,3.5875,71.1977,72,0
2020 10 30 07:01:14,297,222,250,267,210,220,230,240,240,240,239,239,239,38,38,3.5875,71.2215,72,0
2020 10 30 07:01:19,297,222,250,267,210,220,230,240,240,239,239,239,239,38,37,3.5875,71.1739,72,0
2020 10 30 07:01:24,297,222,250,267,210,220,230,240,240,239,239,239,239,38,37,3.5875,71.1977,72,0
2020 10 30 07:01:29,297,222,250,267,210,220,230,240,240,240,239,239,239,38,38,3.5875,71.2215,72,0
2020 10 30 07:01:34,297,222,250,267,210,220,230,240,240,239,239,239,239,38,37,3.5875,71.1739,72,0
2020 10 30 07:01:39,297,222,250,267,210,220,230,240,240,240,239,239,239,38,37,3.5875,71.1858,72,0
2020 10 30 07:01:44,297,222,250,267,210,220,230,240,240,239,239,239,239,38,37,3.5875,71.2215,72,0
2020 10 30 07:01:49,297,222,250,267,210,220,230,240,240,240,239,239,239,38,37,3.5875,71.1977,72,0
2020 10 30 07:01:54,297,222,250,267,210,220,230,240,240,240,239,239,239,38,37,3.5875,71.1858,72,0
2020 10 30 07:01:59,297,222,250,267,210,220,230,240,240,239,239,239,239,38,38,3.5875,71.2096,72,0
2020 10 30 07:02:04,297,222,250,267,210,220,230,240,240,239,239,239,239,38,37,3.5438,71.1382,72,0
2020 10 30 07:02:09,297,222,250,267,210,219,230,240,240,240,239,239,239,38,37,3.5875,71.1858,72,0
2020 10 30 07:02:14,297,222,250,267,210,219,230,240,240,239,239,239,239,38,37,3.5438,71.1977,72,0
2020 10 30 07:02:19,297,222,250,267,210,219,230,239,240,240,239,239,239,38,37,3.5438,71.1858,72,0
2020 10 30 07:02:24,297,222,250,267,210,219,230,239,240,240,239,239,239,38,37,3.5438,71.1739,72,0
2020 10 30 07:02:29,297,222,250,267,210,219,230,239,240,240,239,239,239,38,37,3.5875,71.1977,72,0
2020 10 30 07:02:34,297,222,250,267,210,219,230,239,240,239,239,239,239,38,37,3.5875,71.1739,72,0
2020 10 30 07:02:39,297,222,250,267,210,219,230,239,240,240,239,239,239,38,37,3.5875,71.2096,72,0
2020 10 30 07:02:44,297,222,250,267,210,219,230,239,240,240,239,239,239,38,37,3.5875,71.1858,72,0
2020 10 30 07:02:49,297,222,250,267,210,219,230,239,240,240,239,239,239,38,37,3.5875,71.1977,72,0
2020 10 30 07:02:54,297,222,250,267,210,219,230,239,240,240,239,239,239,38,37,3.5875,71.1977,72,0
2020 10 30 07:02:59,297,222,250,267,210,219,230,240,240,240,239,239,239,38,37,3.5875,71.2096,72,0
2020 10 30 07:03:04,297,222,250,267,210,219,230,239,240,240,239,239,239,38,37,3.5875,71.1977,72,0
2020 10 30 07:03:09,297,222,250,267,210,219,230,240,240,240,239,239,240,38,37,3.5875,71.2096,72,0
2020 10 30 07:03:14,297,222,250,267,210,219,230,239,240,240,239,239,240,39,37,3.5875,71.2096,72,0
2020 10 30 07:03:19,297,222,250,267,210,219,230,240,240,240,239,239,240,39,37,3.5875,71.1858,72,0
2020 10 30 07:03:24,297,222,250,267,210,219,230,240,240,240,239,239,240,39,37,3.5875,71.2215,72,0
2020 10 30 07:03:29,297,222,250,267,210,219,230,240,240,240,240,239,240,39,37,3.6313,71.1977,72,0
2020 10 30 07:03:34,297,222,250,267,210,219,230,240,240,240,239,239,240,39,37,3.6313,71.2215,72,0
2020 10 30 07:03:39,297,222,250,267,210,219,230,240,240,240,240,239,240,39,38,3.6313,71.2096,72,0
2020 10 30 07:03:44,297,222,250,267,210,219,230,240,240,240,240,239,240,39,38,3.6313,71.1977,72,0
2020 10 30 07:03:49,297,222,250,267,209,219,230,240,240,240,240,239,240,39,37,3.5875,71.1977,72,0
2020 10 30 07:03:54,297,222,250,267,209,219,230,240,240,240,240,239,240,39,37,3.5875,71.2096,72,0
2020 10 30 07:03:59,297,222,250,267,209,219,230,240,240,240,240,239,240,39,38,3.5875,71.2096,72,0
2020 10 30 07:04:04,297,222,250,267,209,219,230,240,240,240,239,239,240,39,38,3.5875,71.2096,72,0
2020 10 30 07:04:09,297,222,250,267,209,219,230,240,240,240,239,239,240,39,38,3.5875,71.1977,72,0
2020 10 30 07:04:14,297,222,250,267,209,219,230,240,240,240,239,239,240,39,38,3.5875,71.2215,72,0
2020 10 30 07:04:19,297,222,250,267,209,219,230,240,240,240,239,239,240,39,37,3.5875,71.1977,72,0
2020 10 30 07:04:24,297,222,250,267,209,219,230,240,240,240,239,239,240,39,37,3.5875,71.1858,72,0
2020 10 30 07:04:29,297,222,250,267,209,220,230,240,240,240,239,239,240,38,37,3.5875,71.1858,72,0
2020 10 30 07:04:34,297,222,250,267,209,220,230,240,240,240,240,239,240,39,37,3.6313,71.1858,72,0
2020 10 30 07:04:39,297,222,250,267,209,220,229,240,240,240,240,239,240,39,37,3.6313,71.1977,72,0
2020 10 30 07:04:44,297,222,250,267,209,220,229,240,240,240,240,239,240,38,38,3.675,71.1739,72,0
2020 10 30 07:04:49,297,222,250,267,209,220,229,240,239,240,239,239,240,39,37,3.6313,71.1977,72,0
2020 10 30 07:04:54,297,222,250,267,209,220,230,240,239,240,239,239,240,38,37,3.675,71.2096,72,0
2020 10 30 07:04:59,297,222,250,267,209,220,229,240,240,240,240,239,240,38,37,3.675,71.2096,72,0
2020 10 30 07:05:04,297,222,250,267,209,220,229,240,240,240,240,239,240,39,37,3.675,71.1739,72,0
2020 10 30 07:05:09,297,222,250,267,209,220,230,240,239,240,239,239,240,39,37,1.0063,71.2096,72,0
2020 10 30 07:05:14,297,222,250,267,209,220,229,240,239,240,239,239,240,39,37,0,71.1977,72,0
2020 10 30 07:05:19,297,222,250,267,209,220,230,240,239,240,239,239,240,38,37,0,71.2096,72,0
2020 10 30 07:05:24,297,222,250,267,209,220,230,240,239,240,239,239,240,38,37,0,71.2096,72,0
2020 10 30 07:05:29,297,222,250,267,209,220,229,240,239,240,239,239,240,38,37,0,71.1858,72,0
2020 10 30 07:05:34,297,222,250,267,209,220,230,240,239,240,239,239,240,39,37,0,71.2215,72,0
2020 10 30 07:05:39,297,222,250,267,209,220,230,240,239,240,239,239,240,38,37,0,71.1977,72,0
2020 10 30 07:05:44,297,222,250,267,209,220,229,240,239,240,239,239,240,38,37,0,71.1977,72,0
2020 10 30 07:05:49,297,222,250,267,209,220,230,240,239,240,239,239,240,38,37,0,71.1977,72,0
2020 10 30 07:05:54,297,222,250,267,209,220,230,240,239,240,239,239,240,39,37,0,71.2096,72,0
2020 10 30 07:05:59,297,222,250,267,209,220,229,240,239,240,239,239,240,38,37,0,71.1977,72,0
2020 10 30 07:06:04,297,222,250,267,209,220,229,240,239,240,239,239,240,39,37,0,71.2215,72,0
2020 10 30 07:06:09,297,222,250,267,209,220,229,240,239,240,239,239,240,39,38,0,71.2215,72,0
2020 10 30 07:06:14,297,222,250,267,209,220,229,240,239,240,239,239,240,39,37,0,71.1977,72,0
2020 10 30 07:06:19,297,222,250,267,209,220,230,240,239,240,239,239,240,39,37,0,71.2334,72,0
2020 10 30 07:06:24,297,222,250,267,209,220,230,240,239,240,239,239,240,39,37,0,71.1739,72,0
2020 10 30 07:06:29,297,222,250,267,209,220,230,240,240,240,239,239,240,39,37,0,71.2215,72,0
2020 10 30 07:06:34,297,222,250,267,209,220,230,240,239,240,239,240,240,39,37,2.0125,71.2096,72,0
2020 10 30 07:06:39,297,222,250,267,209,220,230,240,240,240,239,239,240,39,37,0,71.2096,72,0
2020 10 30 07:06:44,297,222,250,267,209,220,230,240,240,240,239,239,240,39,37,0,71.1977,72,0
2020 10 30 07:06:49,297,222,250,267,209,220,230,240,240,240,239,239,240,39,37,0,71.2215,72,0
2020 10 30 07:06:54,297,222,250,267,209,220,230,240,240,240,239,240,240,39,37,0,71.1858,72,0
2020 10 30 07:06:59,297,222,250,267,210,220,230,240,240,240,239,239,240,39,37,0,71.1977,72,0
2020 10 30 07:07:04,297,222,250,267,210,220,230,240,240,240,239,239,240,39,37,0,71.2215,72,0
2020 10 30 07:07:09,297,222,250,267,210,220,230,240,240,240,239,239,240,39,37,0,71.1977,72,0
2020 10 30 07:07:14,297,222,250,267,210,220,230,240,240,240,239,239,240,39,37,0,71.1977,72,0
2020 10 30 07:07:19,297,222,250,267,210,220,230,240,240,240,239,239,240,39,37,0,71.2215,72,0
2020 10 30 07:07:24,297,222,250,267,210,220,230,240,240,240,239,239,240,39,37,0,71.1858,72,0
2020 10 30 07:07:29,297,222,250,267,210,220,230,240,240,240,239,239,240,39,37,0,71.1144,72,0
2020 10 30 07:07:34,297,222,250,267,210,220,230,240,240,240,239,239,240,39,38,0,71.1977,72,0
2020 10 30 07:07:39,297,222,250,267,210,220,229,239,240,240,239,239,240,39,37,0,71.1858,72,0
2020 10 30 07:07:44,297,222,250,267,210,220,230,239,240,239,239,239,240,39,37,0,71.1858,72,0
2020 10 30 07:07:49,297,222,250,267,210,220,230,239,240,239,239,239,240,39,37,0,71.1977,72,0
2020 10 30 07:07:54,297,222,250,267,210,220,230,240,240,239,239,239,240,39,37,0,71.2096,72,0
2020 10 30 07:07:59,297,222,250,267,210,220,230,239,240,239,239,239,240,39,37,0,71.2096,72,0
2020 10 30 07:08:04,297,222,250,267,210,220,230,239,240,239,239,239,240,39,37,0,71.2215,72,0
2020 10 30 07:08:09,297,222,250,267,210,220,230,240,240,239,239,239,240,39,38,0,71.1858,72,0
2020 10 30 07:08:14,297,222,250,267,210,220,230,240,240,239,239,239,240,39,37,0,71.2096,72,0
2020 10 30 07:08:19,297,222,250,267,210,220,230,239,240,239,239,239,240,39,38,0,71.1858,72,0
2020 10 30 07:08:24,297,222,250,267,210,220,230,240,240,239,239,239,240,39,38,0,71.1977,72,0
2020 10 30 07:08:29,297,222,250,267,210,220,230,240,240,239,239,239,240,39,37,0,71.1739,72,0
2020 10 30 07:08:34,297,222,250,267,210,220,230,240,239,239,239,239,240,39,38,0,71.1739,72,0
2020 10 30 07:08:39,297,222,250,267,210,220,230,240,239,239,239,239,240,39,37,0,71.1977,72,0
2020 10 30 07:08:44,297,222,250,267,210,220,230,240,239,239,239,239,240,39,37,0,71.1977,72,0
2020 10 30 07:08:49,297,222,250,267,210,220,230,240,239,239,239,239,239,38,37,0,71.1977,72,0
2020 10 30 07:08:54,297,222,250,267,210,220,230,240,239,239,239,239,240,39,38,0,71.1977,72,0
2020 10 30 07:08:59,297,222,250,267,210,220,230,240,239,239,239,239,240,38,38,0,71.1977,72,0
2020 10 30 07:09:04,297,222,250,267,210,220,230,240,239,239,239,239,239,39,38,0,71.1739,72,0
2020 10 30 07:09:09,297,222,250,267,210,220,230,240,239,239,239,239,240,39,38,0,71.2096,72,0
2020 10 30 07:09:14,297,222,250,267,210,220,230,240,239,240,239,239,240,38,37,0,71.2215,72,0
2020 10 30 07:09:19,297,222,250,267,210,220,230,240,239,239,239,239,240,38,38,0,71.1977,72,0
2020 10 30 07:09:24,297,222,250,267,210,220,230,240,239,240,239,239,240,39,38,0,71.1977,72,0
2020 10 30 07:09:29,297,222,250,267,210,220,230,240,239,240,239,239,239,38,38,0,71.2096,72,0
2020 10 30 07:09:34,297,222,250,267,210,220,230,240,239,240,239,239,239,39,38,0,71.2096,72,0
2020 10 30 07:09:39,297,222,250,267,210,220,230,240,239,240,239,239,240,39,38,0,71.2215,72,0
2020 10 30 07:09:44,297,222,250,267,210,220,230,240,239,240,239,239,239,39,37,0,71.2096,72,0
2020 10 30 07:09:49,297,222,250,267,210,220,230,240,240,240,239,239,240,39,38,0,71.1739,72,0
2020 10 30 07:09:54,297,222,250,267,210,219,230,240,240,240,239,239,240,39,38,0,71.2096,72,0
2020 10 30 07:09:59,297,222,250,267,210,220,230,239,240,240,239,239,240,39,37,0,71.1977,72,0
2020 10 30 07:10:04,297,222,250,267,210,220,230,240,240,240,239,239,240,39,38,0,71.1739,72,0
2020 10 30 07:10:09,297,222,250,267,210,219,230,240,240,240,239,240,240,39,37,0,71.1977,72,0
2020 10 30 07:10:14,297,222,250,267,210,219,230,240,240,240,239,239,240,39,38,0,71.1977,72,0
2020 10 30 07:10:19,297,222,250,267,210,219,230,240,240,240,239,239,240,39,37,0,71.2215,72,0
2020 10 30 07:10:24,297,222,250,267,210,219,230,240,240,240,240,240,240,39,37,0,71.2215,72,0
2020 10 30 07:10:29,297,222,250,267,210,219,230,239,240,240,240,239,240,39,37,0,71.2334,72,0
2020 10 30 07:10:34,297,222,250,267,210,219,230,240,240,240,240,240,240,39,38,0,71.1977,72,0
2020 10 30 07:10:39,297,222,250,267,210,219,230,240,240,240,240,239,240,39,37,0,71.1739,72,0
2020 10 30 07:10:44,297,222,250,267,210,219,230,240,240,240,240,240,240,39,37,0,71.1977,72,0
2020 10 30 07:10:49,297,222,250,267,210,219,230,239,240,240,240,240,240,39,37,0,71.1739,72,0
2020 10 30 07:10:54,297,222,250,267,210,219,230,240,240,240,240,240,240,39,37,0,71.1977,72,0
2020 10 30 07:10:59,297,222,250,267,210,219,230,240,240,239,240,240,240,39,37,0,71.2096,72,0
2020 10 30 07:11:04,297,222,250,267,210,219,230,239,240,240,240,239,240,39,37,0,71.1858,72,0
2020 10 30 07:11:09,297,222,250,267,210,219,230,239,240,240,240,240,240,39,37,0,71.2096,72,0
2020 10 30 07:11:14,297,222,250,267,210,219,230,239,240,239,240,240,240,39,37,0,71.1977,72,0
2020 10 30 07:11:19,297,222,250,267,210,219,230,239,240,240,240,239,240,39,37,0,71.1977,72,0
2020 10 30 07:11:24,297,222,250,267,210,219,230,239,240,240,240,240,240,39,37,0,71.1977,72,0
2020 10 30 07:11:29,297,222,250,267,210,219,230,240,240,239,240,240,240,39,37,0,71.1977,72,0
2020 10 30 07:11:34,297,222,251,267,210,219,230,240,240,240,240,240,240,39,37,0,71.1739,72,0
2020 10 30 07:11:39,297,222,251,267,210,219,230,240,240,239,240,240,240,39,37,0,71.2096,72,0
2020 10 30 07:11:44,297,222,251,267,210,219,230,239,240,240,240,240,240,39,38,0,71.2215,72,0
2020 10 30 07:11:49,297,222,251,267,210,219,230,240,240,240,240,240,240,39,37,0,71.2096,72,0
2020 10 30 07:11:54,297,222,251,267,210,219,230,240,240,240,240,240,240,39,37,0,71.1977,72,0
2020 10 30 07:11:59,297,222,251,267,210,219,230,240,240,240,240,240,240,39,38,0,71.2096,72,0
2020 10 30 07:12:04,297,222,251,267,210,219,230,239,240,239,240,240,240,39,38,0,71.2215,72,0
2020 10 30 07:12:09,297,222,251,267,210,219,230,239,240,240,240,240,240,39,37,0,71.2096,72,0
2020 10 30 07:12:14,297,222,251,267,210,219,230,239,240,239,240,240,240,39,38,0,71.162,72,0
2020 10 30 07:12:19,297,222,251,267,209,219,230,239,240,240,240,240,240,39,37,0,71.1977,72,0
2020 10 30 07:12:24,297,222,251,267,209,219,230,239,240,239,240,240,240,39,37,0,71.1858,72,0
2020 10 30 07:12:29,297,222,251,267,209,219,230,239,239,239,240,240,240,39,38,0,71.162,72,0
2020 10 30 07:12:34,297,222,251,267,209,219,230,239,239,239,240,240,240,39,38,0,71.1977,72,0
2020 10 30 07:12:39,297,222,251,267,209,219,230,239,239,239,240,240,240,39,37,0,71.1977,72,0
2020 10 30 07:12:44,297,222,251,267,209,219,229,239,239,239,240,240,239,39,38,0,71.1977,72,0
2020 10 30 07:12:49,297,222,251,267,210,219,230,239,239,239,240,240,240,39,37,0,71.1977,72,0
2020 10 30 07:12:54,297,222,251,267,210,219,230,239,239,239,240,240,239,39,37,0,71.1977,72,0
2020 10 30 07:12:59,297,222,251,267,210,219,229,239,239,239,240,240,239,39,38,0,71.1977,72,0
2020 10 30 07:13:04,297,222,251,267,210,219,230,239,239,239,240,240,239,39,37,0,71.2215,72,0
2020 10 30 07:13:09,297,222,251,267,210,219,229,239,239,239,240,240,239,39,37,0,71.2215,72,0
2020 10 30 07:13:14,297,222,251,267,210,219,230,239,239,239,240,240,239,39,37,0,71.2096,72,0
2020 10 30 07:13:19,297,222,251,267,210,219,229,240,239,239,240,240,239,39,37,0,71.1977,72,0
2020 10 30 07:13:24,297,222,251,267,210,219,229,239,239,239,240,240,239,39,37,0,71.2215,72,0
2020 10 30 07:13:29,297,222,251,267,209,219,230,239,239,239,240,240,239,39,37,0,71.1739,72,0
2020 10 30 07:13:34,297,222,251,267,209,219,229,239,239,239,239,239,239,39,37,0,71.1858,72,0
2020 10 30 07:13:39,297,222,250,267,209,219,229,239,239,239,239,240,239,39,37,0,71.2096,72,0
2020 10 30 07:13:44,297,222,250,267,209,219,229,239,239,239,239,239,239,39,37,0,71.2096,72,0
2020 10 30 07:13:49,297,222,250,267,209,219,229,240,239,239,239,240,239,39,37,0,71.1977,72,0
2020 10 30 07:13:54,297,222,250,267,209,219,229,240,239,239,239,239,239,39,37,0,71.2096,72,0
2020 10 30 07:13:59,298,222,250,267,209,220,229,239,239,239,239,240,239,39,37,0,71.1977,72,0
2020 10 30 07:14:04,297,222,250,267,209,220,230,239,239,239,239,240,239,39,37,0,71.1858,72,0
2020 10 30 07:14:09,297,222,250,267,209,220,229,239,239,239,239,240,239,39,37,0,71.1977,72,0
2020 10 30 07:14:14,298,222,250,267,209,220,230,240,239,239,239,240,239,39,37,0,71.1858,72,0
2020 10 30 07:14:19,297,222,250,267,209,220,229,240,239,239,239,240,239,39,37,0,71.1977,72,0
2020 10 30 07:14:24,297,222,250,267,209,220,229,239,239,239,239,240,239,38,37,0,71.2096,72,0
2020 10 30 07:14:29,297,222,250,267,209,220,230,240,239,239,239,239,239,39,37,0,71.2096,72,0
2020 10 30 07:14:34,297,222,250,267,209,220,230,240,239,239,239,240,240,39,37,0,71.2096,72,0
2020 10 30 07:14:39,297,222,250,267,209,220,230,240,239,239,239,240,240,39,37,0,71.1858,72,0
2020 10 30 07:14:44,298,222,250,267,209,220,230,240,240,239,239,240,240,39,38,0,71.2096,72,0
2020 10 30 07:14:49,297,222,250,267,209,220,230,240,240,239,239,240,240,39,38,0,71.2096,72,0
2020 10 30 07:14:54,298,222,250,267,209,220,230,240,240,239,239,240,240,39,38,0,71.2096,72,0
2020 10 30 07:14:59,298,222,251,267,209,220,230,239,239,239,239,240,240,39,37,0,71.2215,72,0
